Review,Rating
"Celular muito bonito, câmera excelente, única coisa é q não veio carregador Brasil, mais nada q um adaptador não resolva. Entrega super rápido e vendedor antecioso, sempre respondia minhas dúvidas...",5
"O produto veio certinho, a única coisa a reclamar é sobre o adaptador do carregador, veio com padrão USA, para padrão de tomada de 20A da qual eu não tenho em casa e obriga a usar um beijamin, contudo eu tive a sorte de o beijamin vir junto na caixa do produto, de resto tudo perfeito, câmera, bateria, memoria e etc, realmente um excelente produto. Recomendo",5
Produto muito bom ... Super indico o vendedor produto chegou antes do prazo parabéns Magazine Bernardi...,5
"Ótimo celular, super recomendo ele é top.",5
"Estou aqui voltando depois de um ano da compra, tenho muitos elogios para dar durante esse período, realmente um ótimo celular

Só que depois de um ano a bateria descarrega rápido e desde ontem está aumentando o volume sozinho, o botão de desligar as vezes não pega, vou no técnico, caso não resolver vou tentar fazer a devolução",5
"Apanhei um pouco kkkk estava acostumada c o meu. Enfim, xiaomi muito rápido gostei da cor branco por enquanto nada a reclamar. Acredito que fiz uma boa compra Estou gostando muito",5
Chegou antes do prazo! Carregador para tomadas brasileiras! Excelente!,5
Produto excelente.,5
"De tudo, como eu esperava, show.",5
"O carregador não veio padrão brasileiro. Precisei achar um adaptador de tomada para poder carregar.
O celular é lindo e a bateria dura bastante. A câmera é muito boa também. Tem ótimo custo benefício",5
Produto excelente por ser um intermediário!,5
"Maravilhoso, pena que fui roubada, mas pretendo comprar outro, melhor celular que já tive.",5
"Amei, chegou super rápido em ótimo estado.",5
Maravilhoso. A nota fiscal vem no email.,5
Muito bom,5
"Chegou perfeito, dentro do prazo",5
O produto chegou antes da data e veio em bom estado e com o funcionamento ótimo. E veio também a capinha 😍 o carregador é adequado. Vale muito a pena,5
Minha bateria dura dois dias e câmera simplesmente maravilhosa.,5
"Celular top bonito já vem com capa,só faltou vim com película !",5
"Mudei meu conceito em relação ao celular, principalmente pelo custo benefício, qualidade da câmera e qualidade geral do produto, ahh, e pela beleza. Lindo!",5
"Ótimo custo-benefício. Ideal pra quem não quer gastar muita grana e deseja ter um celular decente. Vamos por partes.
Câmera: as fotos ficam muito boas e o vídeo fica numa qualidade aceitável. Não é aquela mil maravilha, mas tenho certeza que vai atender bem. Recomendo o app GCam.
Desempenho: bem ok. As vezes fica um pouquinho lento, mas não chega a travar.
Bateria: Dura dois dias. Tem noção do que é isso? Fenomenal.",5
"Muito bom, já tinha o produto e de tão boa qualidade do mesmo tratei-me de comprar um para minha esposa.",5
"O meu chegou hoje, ainda não usei ele, mas dou nota 10 pela entrega, chegou antes do previsto, e o aparelho é muito bonito como na imagem ilustrativa, quando eu começar a utilizar ele irei comentar sobre o que achei do resto",5
"Chegou antes do prazo, em perfeito estado!",5
Gostei de tudo.,5
Super recomendo celular maravilhoso minha cunhada amou 👏👏,5
Celular muito bom. A câmera é excepcional.,5
"Já tinha o redmi note 6,mas esse 8 é maravilhoso.",5
"Celular Maravilhoso 😍
Chegou antes do prazo, tudo certinho🥰",5
"SMARTPHONE RAPIDO, MUITO BONITO INDIOMA EM PORTUGUES ,CAMERAS PERFEITAS CAPAZES DE CAPTURAR OS MINIMOS DETALHES,TODO EM VIDRO MUITO TOP AME!!!!!",5
Celular lindo e ótimo.,5
"Recomendo, este já é o segundo que compro, vendedores diferentes, nunca me arrependi.",5
"Muito bom, bateria dura o dia inteiro (uso o celular como uma ferramenta de trabalho) então é o dia inteiro em uso, a entrega foi antes do prazo, que era pra chegar com 36 dias chegou com 20, isso pq moro no Extremo norte do país.",5
"Muito bonito, câmeras ótimas, apenas o carregador que tem uma entrada que não é a padronizada.",5
"Muito bom recomendo, celular cumpri o que promete.",5
Ótimo,5
"Não tenho muito oque avaliar agora porque chegou ontem o produto. A entrega mais rápida que eu já vi, comprei segunda de manhã e chegou terça a tarde, o celular é lindo, a câmera é surreal, amei a compra, o único ponto negativo é pq não veio o fone kkkk , mas veio uma capinha linda. Estou super satisfeita com o produto.",5
"Pedido chegou 6 dias antes do prazo, chegou em perfeito estado e funcionando corretamente, tudo perfeito, sugiro muito esse smartphone e este vendedor",5
"Otimo produto
Chegou antes do prazo",5
Celular ainda bem atual e com um preço ótimo perante aos concorrentes!,5
Design belíssimo,5
Já possuía um redmi note 8 de cor azul e resolvi comprar mais um para a minha namorada. Recomendo. Chegou antes do prazo estipulado para entrega.,5
Recebi em 3 dias...ele é perfeito..veio tudo ok,5
Um dos melhores investimentos q fiz no ano. Bastante satisfeita e entrega rápida!,5
"Ótimo aparelho, lindo de mais, e barato",5
Produto de ótima qualidade. Chegou até do esperado. Solicitei e recebi a nota fiscal por e-mail. Vendedor muito atencioso. Carregador padrão Brasil,5
"Celular com custo benefício muito bom, a cor dele é muito bonita e a qualidade do aparelho me surpreendeu. Estou muito satisfeito!
Obs: O carregador veio no padrão brasileiro normalmente.",5
"Your browser does not support HTML5 video.
 Gostei do produto mais como eu já sabia o desempenho dele é excepcional porém ele esquenta bastante com jogos etc",5
Produto conforme anunciado. Vendedor é atencioso e fez o envio super rápido.,5
Amei lindo leve,5
Muito bom a qualidade da câmera é maravilhosa,5
"Produto atende as expectativas, chegou antes do prazo de entrega está de parabéns.",5
Gostei muito da câmera,5
Ótimo celular além de lindo (peguei na cor branco).,5
Celular muito bom com um custo barato,5
"atende a tudo que se propõe, ótimo intermediário!",5
Aparelho muito bom,5
"Produto chegou muitíssimo rápido, vendendo está de parabéns!!! Muito satisfeita. Obrigadooooo",5
"Produto excelente, muito lindo. Chegou em 1 semana!",5
Melhor custo e benefício do momento,5
"Espaço de armazenamento ótimo,amei a resolução das câmeras ,e achei lindo ele",5
"Excelente produto, por enquanto não apresentou nenhum problema. E estou amando o novo aparelho.",5
"Smartphone excelente, bateria durável, câmera com ótima resolução, interface simples e facil",5
"Comprei pela qualidade da câmera, e ela é sensacional",5
"Entrega rápida, o celular é simplesmente incrível muito bom, assisti alguns vídeos no YouTube com dicas de configurações que fizeram a diferença super recomendo! O carregador veio padrão internacional mas comprei um adaptador e tudo resolvido kkkkk! Ele tem um design lindo, super fácil de configurar! A câmera é INCRÍVEL, aconselho baixar a GCam para ficar melhor ainda! O telefone é original verifiquei no site da Xiaomi via IMEI, mas vem sem nota, e acompanha uma capinha transparente simples! A duração da bateria pra mim tem durado 1 dia todo eu usando bastante o celular! Super recomendo este smartphone INCRÍVEL 🥰",5
"Otimo telefone, otimo custo benefício e otimo atendimento",5
Gostei muito do aparelho. Só não gostei que o padrão da tomada não foi o brasileiro.,5
Eu gostei,5
"Muito bom, celular ótimo câmera excelente, bateria maravilhosa amei muito ótimo produto 😊",5
Muiito boom .. chegou antes da data prevista,5
"O produto é muito bom, chegou em perfeito estado e com nota fiscal, vendedor muito atencioso !!",5
Gostei mt,5
"Ótima qualidade, somente o carregador que não veio versão global",5
Otimo Obrigado,5
Só tenho que elogiar,5
"Câmera boa, bateria boa mas a tomada do carregador é fora do padrão.",5
"veio tudo certinho, carregador padrão tomada brasileira, e celular versão global",5
"Cara que celular incrível!!! Gostei muito, superou todas minhas expectativas. Compraria mais dois pela excelência. Chegou muito antes do prazo e muito rápido",5
Eu adorei melhor celular com menor custo beneficio,5
"Celular muito bom, e chegou rápido! Estou gostando muito",5
Chegou antes da data prevista e o produto superou as minhas expectativas!!,5
"Aparelho maravilhoso!!! Chegou antes do previsto, 7 dias após a compra!
Ainda veio uma capinha transparente junto com o aparelho.
Câmera maravilhosa, com DIVERSAS funções!!!",5
O produto atente bem as necessidades,5
Ótimo produto,5
Muito bom,5
Amei as câmeras e duração da bateria.,5
"Me decepcionei com o carregador que me enviaram, já comprei o mesmo aparelho e dessa vez foi pra presentear.... Mas o carregador que me enviaram deixou a desejar. Mandaram até um adaptador junto. paguei caro no aparelho, merecia ser melhor.",5
Já faz um ano que comprei e tudo funcionando perfeitamente.,5
CELULAR MUITO BOM,5
"Ótimo produto, recomendo.",5
Muito bom!,5
"O celular é muito bom, só achei que a bateria poderia durar um pouco mais, não aguenta tanto com uso intenso. No entanto, não trava e consigo usar várias funções ao mesmo tempo, o que acho um ponto muito positivo. Como é a versão global, a entrada do carregador é aquela com os pinos achatados, então é preciso um adaptador (não considerei um problema). Fiz a compra há quase dois meses e o aparelho continua ótimo, valeu a pena.",5
Gostei com 1 mês usando,5
"Este produto foi comprado pro meu marido, ele amou o presente.",5
"Produto top, excelente custo benefício.",5
"Aparelho muito bom, atendeu minhas expectativas. O envio foi rápido e a entrega também.",5
"Ótimo smartphone, qualidade surpreendente e rapidez na entrega do produto. Estão de parabéns....😎👏👏",5
Bom custo-benefício,5
"Superou minhas expectativas. Qualidade do material, um kit completo, autonomia de bateria muito boa. A Xiaomi está em outro patamar na construção de mobile/celulares. Fora de sério!!!! Recomendadíssimo.",5
"Estou amando meu aparelho, só não gostei da caixinha do carregador pois ela é modelo muito antigo para encaixar na tomada.",5
muito satisfeito,5
Produto top!,5
"Produto excelente, com ótimo custo-benefício. Único ponto negativo é que o carregador não veio no modelo para tomadas aqui do Brasil, precisei usar um adaptador.",5
Excelente celular. Minha esposa amou o presente. Agradeço ao vendedor chegou antes do prazo determinado. Obrigado,5
Muito bom e preço justo.,5
Meu aparelho de telefone e top,5
Carrega rápido e dura tranquilamente o dia todo,5
Muito bom,5
"Excelente celular, custo benefício e muito bom. Vale muito apena",5
Bom,5
Aparelho muito bom.,5
Produto excelente eu gostei muito recomendo !,5
"Gostei de tudo no celular, sem detalhes pode comprar!",5
Produto de ALTA QUALIDADE! Telefone é simplesmente maravilhoso.,5
"Excelente câmera, bateria dura mais ou menos 24h com uso constante do celular, excelente custo benefício",5
"Adorei meu Redmi note 8, a bateria dura bastante, a câmera traseira é maravilhosa, já a câmera frontal não curtir muito pq ela tem um tom meio amarelado, mas pelo custo benefício valeu muito apena!",5
"Um dos melhores aparelhos celulares que já tive!
Se tivesse algum ponto de melhoria seria apenas a duração da bateria, mas com organização não é algo que te deixa na mão.",5
"Amei!!
Chegou 3 dias antes do previsto",5
Muito bom esse celular!,5
Eu uso ele pra jogar e uso para estudos etc. É simplesmente o melhor celular,5
"Aparelho supriu minhas expectativas, cumpre o que promete.",5
Lindo excelente minha filha amou,5
Chegou quatro dias após a compra e o celular é incrível.,5
Custo benefício.,5
"Muito bom, estou com um tempo e até agora não me desapontou.",5
Gostei,5
"Muito bom, rápido, tem boas câmeras e a bateria dura muito, isso porque eu comprei para minha mãe e ela esta adorando.",5
Ótimo produto. Ganhei de presente e estou amando. Duração fenomenal da bateria. Ótimos recursos da câmera. Ótimo custo benefício.,5
"Super incrível recomendo muito,era pra ter chegado só em dezembro ele chegou uma semana depois que comprei bem no comecinho de novembro",5
"Não gostei do plug do carregador, não cabe em nenhuma das tomadas...",5
"Ó
O produto chegou bem antes do prazo estimado pela loja, 11 dias pra chegar no meu endereço. O prazo foi do dia 08 a 15/12 e chegou dia 01. Comprei um branco e chegou do jeitinho que pedi, só o carregador que é americano mas não me importo muito não. To amando meu celular <3",5
"Produto chegou rápido e o mais importante original, só um adendo que a bateria tá indo embora muito rápido mais isso não é culpa do revendedor, creio que seja do próprio sistema da xiaomi ( Miui 12 ) pois tem muita gente com esse ""probleminha"".",5
"Smartphone muito bonito, ótimo custo beneficio.",5
"a qualidade da câmera frontal não é maravilhosa, as fotos ficam com uma qualidade bem inferior, mesmo usando outros aplicativos.",5
"Produto muito bem embalado, chegou intacto. Original, com todos os componentes que vem do próprio site da xiaomi. Pedi em uma segunda e chegou em uma quarta, atendimento e entregas excelentes. Vale muito a pena",5
10,5
Ótimo aparelho!,5
"Chegou em 3 dias, ótimo produto, muito lindo, feliz demais com a minha compra ❤️🥰",5
Produto chegou em ótimo estado e muito rápido 😃 indico a todos,5
"Para quem está procurando um celular de boa qualidade e ótimo custo benefício, esse é o escolhido! Câmera excelente, a memória é muito boa, a princípio a bateria dura muito mas com o tempo a duração diminui, mas aguenta um dia tranquilamente. Recomendo.",5
"Acabamento do aparelho é impecável, roda liso todos os apps, câmeras ótimas, auto falante com som limpo e bateria super duradoura.",5
"Produto chegou muito rápido, em dois dias para região metropolitana de Belo Horizonte. Chegou conforme a descrição, acabamento muito bonito. Ainda não testei câmera e tempo de bateria
Satisfeita",5
Câmera mais ou menos,5
Ótimo celular,5
Ótimo!! Na época paguei 1300 não sei agora na Black Friday vi por 2000 🤣🤣,5
Melhor aparelho que já comprei. As fotos são excelentes,5
"O produto chegou 5 dias após a compra, veio sim com nota fiscal e estou muito satisfeita!",5
"O celular é bom e é original vem com a ROM de fabrica não é alterada. Sobre a bateria é razoável,a câmera é maravilhosa. Duas coisas que deixaram a desejar é o carregador que é daquele quadrado então tive que comprar um Ts e não veio com nota fiscal (perguntei para o vendendor e nada de retorno)",5
Ótimo!!,5
De tudo o aparelho é mesmo o que eu queria e precisava,5
"O celular é ótimo em todos os sentidos, amei demais. O carregador veio no padrão certo e sem defeitos. O único problema é que o preço subiu muito pelo aumento do dollar, mas acho que valeu a pena mesmo assim.",5
"Celular maravilhoso, bateria dura dois dias, superou minhas espectativas, muito satisfeita,
😍😍😍",5
Celular muito bonito e rápido cumpre oq promete e por um ótimo preço. Carregador veio padrão Brasil. E entrega muito rápida.,5
Sem reclamação.,5
lindo bom tudo de bom amei,5
"Perfeito celular, me atendeu e me surpreendeu, muito melhor do que imaginei, gostei muito",5
Muito top,5
Estou muito satisfeita com esse aparelho 😁🤩🤩,5
"Boa qualidade, é o segundo que compramos, boa relação custo-benefício",5
Ótimo aparelho nada do que reclamar,5
"Top no geral, porém é aquela coisa, XIAOMI não vem fone.",5
"O Redmi, definitivamente é um dos (ouso dizer o melhor) custo benefício do mercado atual. Além de ter diversas funções exclusivas da Xiaomi, como o sistema MIUi que sempre atualiza rápido, mantendo seu aparelho pronto para você. Também conta com jogos offline e o armazenamento Cloud, Office, Notebook, Alarme inteligente e a personalização exclusiva para deixar o Redmi com sua cara. Incrível! Super recomendo toda linha Xiaomi",5
"Muito bom, sem comentários.",5
Cumpre oq promete,5
Muito bom,5
"chegou antes do prazo, celular é lindo.",5
"O produto por enquanto aparenta ser bom.
Veio com o carregador que não é o padrão nacional, mas no mais atende o prometido.",5
"produto muito bom, otima qualidade, sem arrependimentos...",5
"Um dos melhores aparelhos celular que já utilizei na vida, excelente smartphone todos na minha casa tem Redmi note 8 e nunca deram problemas, estão em perfeito estado, e também não tenho o que reclamar dos vendedores, tudo entregue corretamente, e envio do produto super rápido, obrigada!",5
"Ameiiiii, chegou antes do previsto! O carregador é aquele quadradinho, mas nada que um adaptador não resolva. Estou apaixonada e por enquanto só tenho a elogiar.🥰🥰🥰",5
"Chegou antes do prazo, um celular ótimo",5
Ótima aquisição. Supre as minhas necessidades. Bateria dura muito.,5
"Ótimo produto, entrega rápida, veio com a Nota Fiscal certinha, ótimo atendimento.",5
Câmera ótima,5
"Excede todas as expectativas, não tenho nada do que reclamar.",5
Muito bom,5
A câmera do celular eh maravilhosa,5
Celular intermediário com ótimo custo benefício.,5
"Simplesmente perfeito chegou tudo certinho e é original, recomendo a Word Cell pois vi que as outras lojas estão dando problema, enfim amei",5
"Atendeu as minhas expectativas, bateria dura o dia inteiro, não trava com os jogos e a cor que eu escolhi foi o branco lua e é lindo. O carregador é do estilo americano ( que não é de pinos) mas não me atrapalha em nada. Veio sem nota fiscal mas pedi por e-mail e o vendedor me mandou sem problema nenhum. Recomendo muito o produto! Foi o meu primeiro e melhor telefone!",5
"Tratando-se de aparelho intermediário de entrada considero como bom. A interface Mui é bem completa com muitas opções de personalização. A tela é bem razoável uma vez que não é amoled. Para atividades diárias como E-mail, WhatsApp, Instagram e musicas a bateria dura até 2 dias (usando civilizadamente). Assim que é ligado pela primeira vez, o sistema é atualizado para Android 10 e Mui 12.",5
Recebi o aparelho em perfeito estado e estou amando. Loja super confiável e a entrega veio bem antes do prazo,5
Gostei muito. Entrega muito rápida!,5
Ótimo produto.,5
"Um ótimo produto, qualidade excelente, a durabilidade da bateria é ótima e a câmera de ótima resolução.",5
"Todos os redmi note 8 dos meus amigos são muito bons , porem o meu não era , todo bugado o sistema , não foi uma experiencia muito interessante tanto que ja vou trocar por outro mais atual",5
Muito bom,5
"Não fique com medo de compraaar! Achei ele lindo, não vai se arrepender!! Ele vem com uma capinha de silicone bem fina. Recomendo colocar capinha antishock e tela 3D!! Celular top ❤️❤️❤️😍",5
"Adorei o produto atendeu a todas as necessidades, em que eu procurava em um smartphone.",5
"Your browser does not support HTML5 video.
 Muito lindo o vendedor foi muito ótimo enviou no mesmo dia e bem educado obrigado",5
Não gostei por não ter fone de ouvidos,5
Gostei muito do produto. Câmera muito boa. Pena que não vem com fone. No resto tudo ótimo,5
"Dura até dois dias em uso moderado, as fotos ficam perfeita e o custo benefício é ótimo.",5
"Gostei do produto, atende todos os requisitos informados, chegou antes do prazo previsto.",5
"demorou a chegar em casa por causa dos correios, mas do envio até os correios chegou até antes do prazo!
gostei muito! recomendo... otimo aparelho!",5
Ótima bateria e câmera.,5
"Ameii, chegou antes do prazo",5
"Celular ótimo para redes sociais, fotos, vídeos, e alguns jogos, a bateria achei que teria uma durabilidade maior, mas não é nada que prejudique já que o carregamento dele é rápido. O design é muito bonito e por um bom preço.",5
Celular muito bom msm vale a pena comprar,5
Muito bom,5
"Maravilhoso, muito lindo, a cor branca é super linda. Amei pq chegou antes do prazo, tudo certinho, bem embalado. Ótimo produto ❤️ e
Estou amando meu novo celular 🤩",5
"Maravilhoso. Melhor custo benefício. Bateria dura o dia todo, tem uma ótima fluidez porém o volume do Cel é baixo em aplicativos como YouTube.",5
"Aparelho muito bom, só deixa a desejar na câmera frontal não é tão perfeita como imaginamos, apesar de cumprir bem o seu papel.
Para quem tiver condição, aconselho a optar pelo note 9S pelo melhor custo benefício (câmeras perfeitas e bateria com maior durabilidade)",5
otimo,5
Muito bom! Recomendo,5
"Celular dentro das expectativas, ótimo custo benefício",5
"Otimo vendedor, entrega super rapida celular veio de acordo com o solicitado no futuro voltarei a comprar novamente com ele.",5
"Gostei muito do aparelho, câmera top, bateria surreal que dura muito tempo, custo benefício notável.",5
Apaixonadaa,5
"muito bom estou muito satisfeito
recomendo",5
Muito bom produto,5
"Amei o celular! Câmeras excelentes, funções maravilhosas e bem prático! sem contar que a bateria dura o dia inteiro, super recomendo.",5
"produto chegou bem antes do prazo, muito bem embalado, e olha que moro no maranhão...10 dias",5
EU AMEEI!!!,5
A duração da bateria e excelente compensa muito o custo benefício,5
OTIMO,5
Amei,5
Celular maravilhoso,5
"Ótimo produto.
Câmera Excelente, ainda estou aprendendo a usar kkk, pois tem muitas opções e ferramentas como câmera profissional.
Chegou bem antes do prazo descrito, com nota fiscal e carregador e capinha.
Bateria dura o dia inteiro e mais um pouco.
Super recomendo!",5
Atendeu a todas as minhas expectativas.,5
"Comprei o celular visando na câmera do celular, mas, como nem tudo são flores, a câmera é apenas OK.",5
Muito bom vendendo rápido na entrega o produto muito bom,5
"O aparelho é excelente, acredito ser o melhor custo-benefício atualmente. A bateria está durando 2 dias facilmente, as câmeras são ótimas, e o celular é muito rápido. Continuarei comprando Xiaomi por um bom tempo se todos tiverem a qualidade deste modelo.",5
Camera não é o que eu esperava. Demais excelente smartphone.,5
Ótimo produto,5
"Excelente aparelho! Bateria dura bem, melhor custo e benefício.",5
"Aparelho incrível, câmera perfeita! Muito satisfeita com o produto. Chegou 4 dias depois da compra, amei!!!",5
Muito bom,5
Sai do Motorola Z2 Play para o Xiaomi note8 por recomendações e não tenho o do que reclamar. Celular barato e cumpre o que promete. Ótima câmera e desempenho,5
Muito bom,5
"O aparelho chegou antes do prazo previsto, bem embalado e protegido... cumprindo com o prometido,bateria durando 1 dia e meio a 2 dias, câmera show de bola.",5
"Eu gostei muito! Demorou para chegar mas não foi culpa do vendedor e sim da greve dos correios. Ótima câmera, ainda mais com a gcam, fica igual de iPhone. A bateria dura CMG umas 5 horas, eu achei até boa...
Ótimo para jogos! Roda Luisinho todos. Enfim um ótimo produto, podem comprar sem medo.",5
"O celular é muito bom e atendeu todos as minhas expectativas. Excelente custo benefício para um intermediário.
A empresa surpreendeu na entrega, chegou com 4 dias, muito antes do previsto!",5
"Ótimo celular, ótimas câmeras, não trava em momento algum, bateria dura bastante e carrega muito rápido, além de lindo ❤️",5
"Your browser does not support HTML5 video.
 Gostei Muito do produto, entega super rápida super indico",5
"A única coisa que não gostei foi que o aparelho esquenta um pouco, mas tirando isso estou satisfeita com o aparelho e a rapidez da entrega.",5
"Excelente custo-benefício, rápido, design moderno e a câmera é fantástica.",5
"Celular ótimo

Vendendor enviou super rápido",5
"Muito BOM! Excelente Compra, Recomendo.",5
Muito bom,5
"CELULAR PELA FAIXA DE PREÇO CERTAMENTE É O MELHOR. 3 ESTRELAS PARA CÂMERA, MAIS PELO PREÇO ACHO QUE É RAZOÁVEL. BATERIA É O PONTO FORTE.",5
"Gente, este produto é excelente. Veio tudo certinho, bem embalado e com nota fiscal (Comprei na LOJA FENIX). O Correios foi muito ágil, durou somente 6 dias úteis, e olha que eu moro no Nordeste ein!",5
Chegou como imagina e ainda veio uma capinha! super recomendo,5
Excelente durabilidade da bateria.,5
"De primeiro momento estava bem receosa como o produto viria, pois nunca tinha feito uma compra pela Amazon. O produto veio lacrado, conforme a descrição do vendedor. Única coisa que não funcionou de primeira foi o plot do chip 1 mas mudei para o 2 funcionou novamente, usei uma semana e mudei para o plot 1 e funcionou normalmente. Sem falar que a entrega foi muito rápida! Se você tem receios, vai por mim: pode comprar sem medo",5
Ótimo aparelho,5
O aparelho sem dúvida é o melhor em sua faixa de preço. Muito satisfeito,5
"Exelente custo beneficio, muito bom",5
"O melhor aparelho que já vi até hoje

Sem dúvida é muito avançado e de um excelente acabamento .

Podem comprar sem medo 🙏",5
Produto muito bom,5
"Não tenho o que reclama referente ao produto (celular) ótimo custo beneficio e lindo moderno câmera realmente e o que fala na descrição simplesmente perfeito

Agora não posso dizer o mesmo da parceira a loja pois sabia que os correios estava em greve mais mandei mais de 5 vezes msg e as resposta era as mesma e não respondia o que eu estava perguntando do tipo posso ir retirar o produto no correios consegue me informa a unidade que esta e as resposta era sempre robotizada ... mais enfim eu fui em 3 correios ate descobri a unidade correta",5
"Celular é ótimo, e a câmera é impressionante

Vendedor que comprei entrou muito antes do previsto",5
Tem uma excelente câmera e suas configurações são de fácil manuseio.,5
Ate agora estou gostando mesmo com bug para wifi,5
Bom,5
Amei meu celular,5
Muito bom,5
Ótimo produto e bom funcionamento,5
Chegou rápido e em bom estado,5
Excelente aparelho,5
"Your browser does not support HTML5 video.
 o pedido foi feito dia 21/09 e foi entreguei dia 26/09 o envio foi rápido , na caixa havia o celular , uma capinha , o grampo para colocar os chips, e o carregador com padrão Americano (dois pinos quadrados) terei de usar adaptador ou troca a cabeça . No primeiro dia de uso o celular teve leves travamentos mais nada que atrapalhe mais se isso torna-se recorrente sera problema, a camera do celular é em relevo o smartphone fica tombado pra esquerda / com a capinha isso se normalizar ele fica deitado certinho na mesa . o leitor funciona rapido e sem problemas , as cameras sao maravilhosas , a tela full scream é otima para ver filmes , e os altos falantes sao otimos . por então este é meu veredito .",5
"Nunca vie um celular tao bom, sistema dele e muito rápido, as câmeras excelentes.",5
Produto muito bom por um preço justo.,5
"Comprei para minha mãe, ela adorou!",5
"Chegou em 9 dias úteis, veio quase tudo certo, menos a nota fiscal fora isso ele é muito bom e veio sem nenhum defeito aparente.",5
"Celular maravilhoso e muito bonito, atende as expectativas! Só tive problema com a demora da entrega, porém a culpa foi dos correios que estava em greve!",5
"Estou muito satisfeito com o o aparelho, recomendo muito!",5
"O Celular é ótimo, rápido, a bateria dura horas. A câmera é boa, poderia ser melhor.
Com certeza é o melhor custo benefício, estou amando",5
Eu tinha um Samsung S8+ e quando quebrou troquei por esse. A câmera e tudo mais é superior ao meu Samsung antigo. Nunca tive problema de travamento e a bateria dura MUITO. Digo com tranquilidade que de agora em diante só compro Xiaomi.,5
Ótima Bateria.,5
"Your browser does not support HTML5 video.
 Ameiiii..veio TD certo
Antes da hora",5
"O aparelho é muito bom, além de ter um bom caimento a capinha que vem ajuda muito na pegada do celular e evita escorregar das maos. A câmera é incrivel, o sistema operacional é bom, a marca Xiaomi souberam fazer um aparelho bom e que é barato, mas não tanto como na atual época do COVID-19.
No mais o aparelho me supre bem, além de rodas os jogos muito bem.",5
